Timestamp;Revenue
25.02.2017;2044,665218
26.02.2017;1265,942556
27.02.2017;16,9021125
28.02.2017;1407,156428
01.03.2017;672,7883102
02.03.2017;887,668278
03.03.2017;1393,227354
04.03.2017;1821,8262
05.03.2017;1961,755467
06.03.2017;1349,682967
07.03.2017;682,9905854
08.03.2017;1203,89469
09.03.2017;1509,282303
10.03.2017;598,9274677
11.03.2017;924,7534686
12.03.2017;1264,752019
13.03.2017;184,9961772
14.03.2017;94,27633862
15.03.2017;675,2752878
16.03.2017;812,5996178
17.03.2017;1295,018746
18.03.2017;1855,666929
19.03.2017;588,108171
20.03.2017;1224,161612
21.03.2017;899,6269393
22.03.2017;179,618894
23.03.2017;329,6434781
24.03.2017;1410,988574
25.03.2017;1273,604347
26.03.2017;1165,970839
27.03.2017;931,1777716
28.03.2017;59,73246562
29.03.2017;549,5378503
30.03.2017;906,4369016
31.03.2017;875,7925715
01.04.2017;146,3352896
02.04.2017;550,3360612
03.04.2017;1807,231765
04.04.2017;653,0992383
05.04.2017;705,4263339
06.04.2017;1599,474576
07.04.2017;1229,619517
08.04.2017;195,3325246
09.04.2017;683,0415362
10.04.2017;798,2590477
11.04.2017;757,8684995
12.04.2017;1095,876412
13.04.2017;844,9658853
14.04.2017;1181,609349
15.04.2017;2236,619709
16.04.2017;1066,421286
17.04.2017;920,5669454
18.04.2017;1375,020856
19.04.2017;860,9505498
20.04.2017;710,2094873
21.04.2017;1376,995659
22.04.2017;1260,228676
23.04.2017;1183,150375
24.04.2017;1505,995782
25.04.2017;822,6962131
26.04.2017;591,2182819
27.04.2017;405,5188502
28.04.2017;708,5031629
29.04.2017;953,2937024
30.04.2017;4109,36944
01.05.2017;5969,167219
02.05.2017;1096,103329
03.05.2017;761,8254385
04.05.2017;1103,814849
05.05.2017;1156,862868
06.05.2017;663,7845183
07.05.2017;512,1438433
08.05.2017;1566,555128
09.05.2017;726,2577153
10.05.2017;700,0761653
11.05.2017;605,9125629
12.05.2017;967,1896614
13.05.2017;551,3367418
14.05.2017;1024,332915
15.05.2017;761,1450757
16.05.2017;530,7179981
17.05.2017;571,5511016
18.05.2017;1239,907247
19.05.2017;974,5188552
20.05.2017;1110,105301
21.05.2017;633,1681361
22.05.2017;591,7128438
23.05.2017;934,5758629
24.05.2017;438,4486326
25.05.2017;903,5959909
26.05.2017;827,883917
27.05.2017;1050,145085
28.05.2017;1215,338787
29.05.2017;2362,548504
30.05.2017;2396,215878
31.05.2017;1662,350935
01.06.2017;720,790532
02.06.2017;592,2269636
03.06.2017;516,4514928
04.06.2017;602,8276774
05.06.2017;660,4260429
06.06.2017;1112,390976
07.06.2017;1583,029132
08.06.2017;1828,45075
09.06.2017;1221,710139
10.06.2017;872,0474367
11.06.2017;864,6414556
12.06.2017;1432,456924
13.06.2017;980,5549429
14.06.2017;2055,126081
15.06.2017;450,7498367
16.06.2017;1597,70141
17.06.2017;1676,149826
18.06.2017;1324,04593
19.06.2017;2347,196863
20.06.2017;1376,186891
21.06.2017;2309,939484
22.06.2017;2861,331011
23.06.2017;4085,842055
24.06.2017;3738,133319
25.06.2017;1752,85119
26.06.2017;1601,574505
27.06.2017;2460,525972
28.06.2017;1419,349008
29.06.2017;2102,70325
30.06.2017;1813,726854
01.07.2017;946,4698495
02.07.2017;1367,658769
03.07.2017;1267,797899
04.07.2017;1389,199017
05.07.2017;1075,850853
06.07.2017;2472,975917
07.07.2017;2413,667615
08.07.2017;749,0643991
09.07.2017;1144,018373
10.07.2017;3632,34932
11.07.2017;3294,48826
12.07.2017;2343,833665
13.07.2017;1963,50613
14.07.2017;989,6398562
15.07.2017;811,7462334
16.07.2017;652,5033305
17.07.2017;1270,022511
18.07.2017;1095,09387
19.07.2017;1645,694964
20.07.2017;2318,61618
21.07.2017;2234,773145
22.07.2017;1364,964488
23.07.2017;2082,396378
24.07.2017;2889,064977
25.07.2017;2804,723769
26.07.2017;2734,392312
27.07.2017;1082,716934
28.07.2017;1027,654385
29.07.2017;2453,92148
30.07.2017;3324,55185
31.07.2017;2298,829929
01.08.2017;2655,515287
02.08.2017;1293,471553
03.08.2017;2226,285306
04.08.2017;1708,851691
05.08.2017;1939,987413
06.08.2017;3591,504771
07.08.2017;2137,155444
08.08.2017;3432,483618
09.08.2017;2579,356046
10.08.2017;2181,21234
11.08.2017;2643,961954
12.08.2017;1241,706472
13.08.2017;1076,910319
14.08.2017;765,3680479
15.08.2017;1720,710395
16.08.2017;2119,90301
17.08.2017;2017,147723
18.08.2017;3329,596648
19.08.2017;2341,338353
20.08.2017;2484,069692
21.08.2017;2256,945138
22.08.2017;2361,350799
23.08.2017;1433,680299
24.08.2017;2046,679192
25.08.2017;1747,257102
26.08.2017;853,423109
27.08.2017;1779,060966
28.08.2017;1926,641356
29.08.2017;2411,65253
30.08.2017;1146,271766
31.08.2017;1569,752861
01.09.2017;1229,922832
02.09.2017;920,8024748
03.09.2017;433,6597562
04.09.2017;949,3297069
05.09.2017;1225,995397
06.09.2017;2593,223501
07.09.2017;2196,474136
08.09.2017;2212,434242
09.09.2017;1360,568105
10.09.2017;639,3477974
11.09.2017;3417,601036
12.09.2017;1661,886265
13.09.2017;3249,240104
14.09.2017;3376,293039
15.09.2017;3172,525627
16.09.2017;923,8093506
17.09.2017;927,0376986
18.09.2017;2022,870549
19.09.2017;1337,816539
20.09.2017;1090,69093
21.09.2017;1013,451777
22.09.2017;741,5120108
23.09.2017;550,9691403
24.09.2017;601,3926091
25.09.2017;1380,102547
26.09.2017;1223,725058
27.09.2017;560,1814028
28.09.2017;1092,09994
29.09.2017;1307,270666
30.09.2017;1755,97308
01.10.2017;1204,695179
02.10.2017;1999,545412
03.10.2017;2951,084506
04.10.2017;105,1136931
05.10.2017;3102,177113
06.10.2017;1439,464633
07.10.2017;1765,580837
08.10.2017;670,0271874
09.10.2017;1204,976159
10.10.2017;2737,143322
11.10.2017;2719,323373
12.10.2017;1870,591573
13.10.2017;2240,688662
14.10.2017;898,256268
15.10.2017;1104,719851
16.10.2017;1047,889914
17.10.2017;1133,630742
18.10.2017;2989,654493
19.10.2017;2499,312708
20.10.2017;1011,786513
21.10.2017;751,8204103
22.10.2017;2061,829585
23.10.2017;1681,641457
24.10.2017;1421,154733
25.10.2017;1525,754307
26.10.2017;1478,050789
27.10.2017;2336,016466
28.10.2017;-116,170964
29.10.2017;6962,053537
30.10.2017;1731,025184
31.10.2017;1546,812494
01.11.2017;1827,641316
02.11.2017;1853,602282
03.11.2017;2072,282114
04.11.2017;1429,988448
05.11.2017;1570,458338
06.11.2017;2107,38739
07.11.2017;1148,024096
08.11.2017;3441,91113
09.11.2017;1412,500652
10.11.2017;2511,585131
11.11.2017;1889,3927
12.11.2017;414,8741306
13.11.2017;1628,386634
14.11.2017;797,4941743
15.11.2017;5761,74335
16.11.2017;5737,641671
17.11.2017;5536,57693
18.11.2017;1061,176519
19.11.2017;3921,968907
20.11.2017;4276,979667
21.11.2017;393,4246719
22.11.2017;979,9536456
23.11.2017;2631,407274
24.11.2017;2011,579138
25.11.2017;1498,7671
26.11.2017;1669,685962
27.11.2017;2835,664358
28.11.2017;1232,13872
29.11.2017;3037,310839
30.11.2017;2716,477462
01.12.2017;2523,322376
02.12.2017;1921,881927
03.12.2017;213,1897565
04.12.2017;1558,830052
05.12.2017;1030,014236
06.12.2017;1551,95097
07.12.2017;2414,516666
08.12.2017;765,8310503
